MARKER	Loading1	Loading2
chr1:32274001-32275000	0.011066583848203424	0.0015516128828264746
chr1:32279001-32280000	0.013828872202965092	0.0045829773158456355
chr1:32292001-32293000	0.01689733935519479	0.010049593147668312
chr1:32327001-32328000	0.012061686235227001	-6.063181220347961E-5
chr1:32337001-32338000	0.01688107117630372	0.015665977424513262
chr1:32338001-32339000	0.012351173011433632	-0.006288630380385842
chr1:32339001-32340000	0.010575532664587647	6.549284177281617E-4
chr1:32348001-32349000	0.008926613525210455	-0.0037411151016256768
chr1:32351001-32352000	0.017821474089021204	0.0782947732936695
chr1:32355001-32356000	0.01220026569191282	-0.0076805793137728045
chr1:32361001-32362000	0.018885054656646406	0.046801832349971845
chr1:32362001-32363000	0.012538736430438029	0.022655577570777078
chr1:32363001-32364000	0.013582456360335206	-0.0024193932289538916
chr1:32365001-32366000	0.0037700820803807803	0.009584930343945064
chr1:32366001-32367000	0.011672471611860588	0.0034425167948058336
chr1:32372001-32373000	0.008493481921041776	-0.00929150921342746
chr1:32378001-32379000	0.008252130456710045	0.00658799320705845
chr1:32384001-32385000	0.0025124963641188105	-0.004142051096095339
chr1:32391001-32392000	0.005862204261894706	0.0014667405552022696
chr1:32465001-32466000	0.009329937539748406	0.0016592002463584974
chr1:32480001-32481000	0.0059815051277493135	0.0077078728841960585
chr1:32485001-32486000	0.003813901116029115	-0.0015604607529415774
chr1:32491001-32492000	0.0012971448665311791	0.002682192606065791
chr1:32496001-32497000	-0.014499234916576908	0.02036212280148355
chr1:32817001-32818000	0.011442944841514592	0.03396109823261892
chr1:32818001-32819000	0.009590973973032607	0.008761398656244462
chr1:32832001-32833000	-0.002760901689871443	0.007212141704588237
chr1:32850001-32851000	-0.008087238123002912	0.015192484730145173
chr1:33131001-33132000	-0.007897699541608402	0.012408030636208676
chr1:33132001-33133000	0.004449170367031365	0.0010309041441300014
chr1:33133001-33134000	0.010240626716273193	-0.0017040116895428966
chr1:33137001-33138000	0.004363070692345491	-0.003640653931548672
chr1:33139001-33140000	0.007044218311735749	-9.785734508782314E-4
chr1:33140001-33141000	0.011062098698437982	-0.0044322652458244904
chr1:33142001-33143000	0.006224287154625089	1.731636506190512E-4
chr1:33143001-33144000	0.0061674650004016245	-0.0010280423148218694
chr1:33145001-33146000	0.008034983099623675	0.00951394387449297
chr1:33146001-33147000	0.010674438149966877	-0.007090307438795271
chr1:33147001-33148000	0.013651903190707979	-0.007596639154929139
chr1:33151001-33152000	0.012538682543829935	-0.0012634005708700795
chr1:33153001-33154000	0.010676642962150871	0.016456638889462073
chr1:33156001-33157000	0.00909163692918675	0.007462315839061793
chr1:33161001-33162000	0.010594263110687934	0.005003939018535287
chr1:33162001-33163000	0.008202435070444198	0.004409224482306037
chr1:33165001-33166000	0.012861888508413551	0.00783874421546038
chr1:33167001-33168000	0.009979605779884007	-0.014117044991404362
chr1:33168001-33169000	0.010168481619427667	-0.0070316721694683795
chr1:33169001-33170000	0.007027911281764191	0.0022027566536208672
chr1:33176001-33177000	0.011356239672218181	0.002652712492664341
chr1:33178001-33179000	0.008570502128939238	-0.0023778132001559507
chr1:33179001-33180000	0.006544001984311803	0.005195315171425375
chr1:33193001-33194000	6.94747334271913E-4	-0.006204791945712891
chr1:33201001-33202000	-0.007250236139322179	-0.003139322650778415
chr1:33217001-33218000	-0.0015164270651449358	0.0012213697797158222
chr1:33219001-33220000	0.009698479848888874	0.002319453034530363
chr1:33220001-33221000	0.010537909702189987	-5.637790659866605E-4
chr1:33221001-33222000	0.012690598970249944	5.271278924595928E-7
chr1:33224001-33225000	-0.001960788158645156	7.114628848001945E-4
chr1:33231001-33232000	0.005168899391935952	-0.00682866015179836
chr1:33234001-33235000	0.010225472609679587	-0.005668468202551529
chr1:33240001-33241000	-0.0015672892087500534	-0.001570698857748219
chr1:33244001-33245000	0.0053693060058958965	0.0029351306372782855
chr1:33246001-33247000	0.011079635617738023	-0.002653274989493654
chr1:33247001-33248000	0.007577079395240806	-0.004044289298608552
chr1:33248001-33249000	0.008951191832810932	-0.00918547391880666
chr1:33251001-33252000	0.006907692037963083	-0.007027189954139107
chr1:33253001-33254000	0.003677066549575443	-0.002611313805035409
chr1:34459001-34460000	0.005722486205679932	-2.7666959422112413E-4
chr1:34468001-34469000	-0.0030610138871223296	9.938350055444484E-4
chr1:34469001-34470000	-4.880782460852305E-4	7.73847031077966E-4
chr1:34471001-34472000	-0.013791863139278458	0.009247463820025345
chr1:34474001-34475000	0.0036952679406013845	-0.004541020459868454
chr1:34475001-34476000	-0.0034777383922837872	0.0022728992507162317
chr1:34479001-34480000	0.006086876827052327	0.007989293166046168
chr1:34482001-34483000	0.0026339925546647633	-0.007219712698256059
chr1:34484001-34485000	-0.0041297983978140045	-0.008674861023970293
chr1:34485001-34486000	-2.6734536608027205E-4	-0.0012082377863674972
chr1:34493001-34494000	-0.00854618152717314	-0.00755381369273787
chr1:34495001-34496000	0.005373247113426138	8.131506177593911E-4
chr1:34497001-34498000	0.002626031116418581	0.002653714517314957
chr1:34498001-34499000	-0.0010790548111428077	0.003589847719428613
chr1:34499001-34500000	-0.001048460940910236	0.00551272095817781
chr1:34500001-34501000	-0.006678287635850232	0.005700149623055479
chr1:34511001-34512000	-0.016042808473531366	0.004244111720147176
chr1:34512001-34513000	-0.011280116106228947	0.011647893119372591
chr1:34518001-34519000	0.010135803845058088	-0.011930723912467429
chr1:34519001-34520000	0.009440393216250745	-0.009412958828177548
chr1:34520001-34521000	0.006796486602178334	-0.007499513311562801
chr1:34522001-34523000	0.005260554193955922	3.9132364929837197E-4
chr1:34523001-34524000	0.008493796844832355	-0.007766539982277939
chr1:34524001-34525000	0.007327923184482988	0.0021311270872436745
chr1:34525001-34526000	-9.345400250867717E-4	-0.0033384363561215135
chr1:34526001-34527000	0.004342124242964173	0.0013943666080196394
chr1:34529001-34530000	0.006763535679122284	-0.006322706168015991
chr1:34530001-34531000	0.006039015056417672	-0.011289222381720532
chr1:34532001-34533000	-0.0014547874073038826	0.0022688668730994257
chr1:34534001-34535000	0.0036883001160717306	-0.01707292299873957
chr1:34536001-34537000	-0.01848450760574057	0.02203366937079768
chr1:34537001-34538000	-0.0018961926009605173	0.0035059844542801254
chr1:34540001-34541000	-0.02574106124359242	-0.006057408136810005
chr1:34544001-34545000	-0.0037869746571069533	0.00937071488884252
chr1:34546001-34547000	0.0037371291768927613	3.47139024910985E-4
chr1:34547001-34548000	-0.002957047601994946	0.0038951409335712377
chr1:34548001-34549000	-0.011267158127322777	-0.01922181081489235
chr1:34549001-34550000	0.008068730855004624	-0.011917675966051635
chr1:34559001-34560000	7.24933373625112E-4	-0.0025882955129760098
chr1:34561001-34562000	0.001482104916793782	0.0036449784077722098
chr1:34576001-34577000	0.006228134963160707	0.007100716991458654
chr1:34580001-34581000	0.0012662857519634809	5.332885651649748E-4
chr1:34581001-34582000	-0.003379891997344334	0.0015238050178960243
chr1:34583001-34584000	0.004361768156887516	-0.00460078044466214
chr1:34584001-34585000	0.0032556833447181287	-0.009146932020783921
chr1:34586001-34587000	0.001703898368974897	-0.005915322244973248
chr1:34587001-34588000	0.0060133557553037325	-0.006354286485245853
chr1:34589001-34590000	0.004251665058084031	0.0023181664653714636
chr1:34592001-34593000	0.0017966204375429971	0.004121410098992815
chr1:34594001-34595000	0.0025995692984499942	0.00420383310839355
chr1:34598001-34599000	0.0027937381813542316	0.002229752523840585
chr1:34599001-34600000	0.002538222148157174	-0.0061833696842246
chr1:34601001-34602000	0.006439169371437233	-0.007804854873862214
chr1:34602001-34603000	0.007022892458564016	-0.009796233330859124
chr1:34603001-34604000	0.004074450273754544	-0.011445256516158837
chr1:34606001-34607000	0.0023097859925075245	-0.0027160427790029608
chr1:34607001-34608000	0.005578120298586312	-0.0035815981515738837
chr1:34656001-34657000	-0.0018677722453835127	-0.0039481910669613195
chr1:34657001-34658000	0.005440588474238307	0.0071258386987165315
chr1:34663001-34664000	0.004025460763740287	-0.01353652014876366
chr1:34665001-34666000	5.946465676159204E-4	-0.013208003389849595
chr1:34666001-34667000	3.2718923795700954E-4	-0.0017615779272853824
chr1:34667001-34668000	-0.004159833855430521	0.004675782313800039
chr1:34677001-34678000	-0.011270712583903877	0.006537362363084912
chr1:34681001-34682000	-9.659751622164495E-4	-0.0036611905958427067
chr1:34684001-34685000	0.00449183322275014	0.006026665247038671
chr1:34685001-34686000	0.004555282227686996	-0.006825106870191893
chr1:34689001-34690000	0.004719529351278738	-0.011475069279911154
chr1:34692001-34693000	0.003553515192878484	6.27842356253169E-4
chr1:34693001-34694000	0.005969997253125695	-0.005997978108442788
chr1:34694001-34695000	0.007384029509074061	0.006384645864126524
chr1:34696001-34697000	0.007149100402500583	-0.002615674601844624
chr1:34698001-34699000	0.006742584890010637	-0.012077609363315296
chr1:34699001-34700000	0.006461882433601414	-0.0017305082868149773
chr1:34700001-34701000	0.007486363268719565	-0.002525267416089577
chr1:34701001-34702000	-7.487731127601097E-4	1.3678637899906386E-5
chr1:34703001-34704000	0.0034120040254616334	-0.0036707470136740942
chr1:34704001-34705000	0.0028278706267545854	-0.0019060452982182024
chr1:34705001-34706000	0.009700232643690765	7.628602260667497E-4
chr1:34708001-34709000	0.0022026611293638814	-0.004336347392789101
chr1:34715001-34716000	0.003233005821793046	9.831038342761873E-4
chr1:34720001-34721000	0.005183120622836546	-0.007188741583352725
chr1:34721001-34722000	0.0025179921321643577	7.817291924798804E-4
chr1:34724001-34725000	-0.014753196347895849	0.012932222401982761
chr1:34725001-34726000	0.0015958085318991053	-0.003298371816609598
chr1:34726001-34727000	-0.002575344388945756	-0.004025219936206376
chr1:34727001-34728000	0.0023249864931419073	-1.3639919680334767E-4
chr1:34729001-34730000	0.013471541729933733	2.437956243425181E-4
chr1:34730001-34731000	0.00926485935373246	-0.011667499865611313
chr1:34731001-34732000	0.003273988185987091	-0.007256762727861453
chr1:34734001-34735000	0.005335218607801094	0.00962023381928052
chr1:34736001-34737000	0.007859871046868454	-0.008669465822279997
chr1:34738001-34739000	-0.005063018669384666	0.007390373904449915
chr1:34739001-34740000	0.01119274197920588	0.0037720100468022566
chr1:34740001-34741000	0.003832011444327895	0.006208084266399891
chr1:34742001-34743000	0.012969457645101745	0.008801975806681048
chr1:34743001-34744000	0.006629188193733189	-0.003509730626937326
chr1:34744001-34745000	8.178392127841014E-4	-0.001924425880232088
chr1:34745001-34746000	0.009836402218604585	-0.01599864178806444
chr1:34746001-34747000	0.008154962428669617	-0.004800474969444846
chr1:34748001-34749000	0.005679240557904259	6.733674088389429E-4
chr1:34749001-34750000	0.005635363836125239	-0.0035997035195170653
chr1:34750001-34751000	0.006586053231133092	-0.0023813456270172753
chr1:34751001-34752000	0.0072445018402836	-0.01569822258166871
chr1:34753001-34754000	0.0026194165335882836	-0.008253058532777139
chr1:34754001-34755000	0.008073621337984232	-0.012102937271723135
chr1:34755001-34756000	0.01636390285573778	-0.0011920492929670381
chr1:34756001-34757000	0.006615437272475308	-0.004192093843311932
chr1:34758001-34759000	0.0129865653353857	-0.005485847033741455
chr1:34759001-34760000	0.01372988148766166	-0.004923762517284006
chr1:34785001-34786000	0.01596791492605957	-0.004484741445216522
chr1:34885001-34886000	0.019636665790344288	0.02858699601230633
chr1:34888001-34889000	0.004872855492540351	-0.011090027918569145
chr1:34890001-34891000	0.003154597325880548	-0.007397003506309357
chr1:34891001-34892000	-4.156436608340321E-4	-7.528699852581495E-4
chr1:34900001-34901000	0.011498428359527278	-0.011974555470311819
chr1:34901001-34902000	0.006574451693121324	0.0015663075711320887
chr1:34902001-34903000	0.011038372467080988	0.0027404158880581075
chr1:34903001-34904000	0.008502481099734067	-0.004442274645331779
chr1:34904001-34905000	0.012967764114491609	0.0067774705725249405
chr1:34906001-34907000	0.0016547253042987816	-0.008791397866678628
chr1:34907001-34908000	0.007615283929077002	0.002142021898973481
chr1:34908001-34909000	0.004946952585991155	-0.008060184944432242
chr1:34909001-34910000	0.0038807175981290954	0.007618769518592812
chr1:34910001-34911000	0.005820900244378924	-0.0042467786588768226
chr1:34911001-34912000	0.007030776467284194	-0.0018807360775334506
chr1:34912001-34913000	0.007892158127772499	-2.5893499084264984E-4
chr1:34913001-34914000	0.004892737788180484	0.0037053875957801796
chr1:34914001-34915000	0.005476094972472564	6.39812342452865E-4
chr1:34915001-34916000	0.008297160519713812	-0.01084161529549945
chr1:34920001-34921000	0.005064993872536114	-0.005814656058044062
chr1:34921001-34922000	0.005182705521106798	-0.00534819118464794
chr1:34922001-34923000	0.0011116004995244436	-0.005136976092607141
chr1:34924001-34925000	0.003846678372494839	0.003416424140527098
chr1:34925001-34926000	0.0071584876968157265	0.02462926746691331
chr1:34926001-34927000	0.009528051834475953	0.002867846761065584
chr1:34927001-34928000	0.00893609234108092	0.007368128099619585
chr1:34928001-34929000	0.01104725832521554	5.200799122366939E-4
chr1:34933001-34934000	-0.0010523912789917693	0.006385513010379444
chr1:34976001-34977000	0.008764977667148153	0.021919401945256444
chr1:34977001-34978000	0.013161595368859122	0.020061640407511627
chr1:34978001-34979000	0.007847170360013558	-0.004596293648372747
chr1:34981001-34982000	-5.437684110396271E-4	-0.0015428452365571308
chr1:34984001-34985000	0.010813591438424938	0.002965515453515565
chr1:34987001-34988000	-0.0049838047950355084	0.006816921887878852
chr1:34988001-34989000	-0.005315420415148032	0.0025863783579115436
chr1:35017001-35018000	-0.01683295955196005	0.011321381125972948
chr1:35035001-35036000	-0.005678469907611526	0.0025758989871481302
chr1:35036001-35037000	-0.010371492834346168	-0.0028322236172165054
chr1:35037001-35038000	-0.0019894333433759996	0.008190002918080693
chr1:35084001-35085000	9.95452324197292E-4	0.011144013018653011
chr1:35102001-35103000	-0.010344860190937792	0.013185966132258186
chr1:35103001-35104000	-2.3699284834480567E-4	-0.011055585860082337
chr1:35113001-35114000	-0.005174343799925563	0.009400416300962418
chr1:35178001-35179000	-0.001832831420283088	5.375836022445956E-4
chr1:35180001-35181000	0.004055685099861554	-0.0018381589449088442
chr1:35181001-35182000	4.34167145464369E-4	0.00660611209027548
chr1:35182001-35183000	-0.001038978535996558	0.0043342234141913755
chr1:35184001-35185000	-0.004598069456666548	0.012183762356417067
chr1:35185001-35186000	-0.003891930150603946	0.006660110681993625
chr1:35186001-35187000	0.004662658060349008	0.001095631455789236
chr1:35288001-35289000	-0.004345142323303476	0.005684165504516378
chr1:35321001-35322000	-0.005236283636137284	0.013635619304105956
chr1:35325001-35326000	-0.019356100599083315	0.007103193650771354
chr1:35338001-35339000	6.464247671543852E-4	-0.0064825398703047665
chr1:35341001-35342000	-0.02553465486565529	0.0052144761807262335
chr1:35348001-35349000	-0.00563638990434414	-0.005044305396266223
chr1:35358001-35359000	-0.0032310853285097887	0.0025341486460148735
chr1:35359001-35360000	-0.015119412672617292	0.005161278125499409
chr1:35360001-35361000	-0.007690434437490869	-0.006519485683962528
chr1:35364001-35365000	-0.004969850082073902	7.528502819761184E-5
chr1:35365001-35366000	-0.01217910626098101	-4.2060251410400455E-4
chr1:35368001-35369000	-0.014645931277572155	0.010770087238088852
chr1:35369001-35370000	-0.03548965316970719	3.0200299857158393E-5
chr1:35387001-35388000	-0.004182191951581226	-0.00628249787094626
chr1:35396001-35397000	-0.010175536710359465	0.01533629974558863
chr1:35398001-35399000	-0.006662536742192606	-0.0080040177310703
chr1:35401001-35402000	-0.008465476158647425	-0.008996288863358444
chr1:35405001-35406000	-0.013365444420672022	0.009642238181257583
chr1:35894001-35895000	0.01082861009293003	-0.0090102754159744
chr1:35895001-35896000	0.002715474775903502	-0.0053343833928823385
chr1:35915001-35916000	0.007605201695998766	-6.258724138986793E-4
chr1:35917001-35918000	0.0027967252913469903	-9.961496323191606E-4
chr1:35919001-35920000	0.010330720913846816	7.135703269510676E-4
chr1:35920001-35921000	0.002218480359623695	-5.058167260834922E-5
chr1:35921001-35922000	0.0055599715895551655	-0.0012304238623255799
chr1:35922001-35923000	0.0036962262262774867	0.002068733385221171
chr1:35923001-35924000	0.006078062338344363	0.00337990259123216
chr1:35924001-35925000	5.534124351435537E-4	0.0028439295752163
chr1:35925001-35926000	8.16521766659619E-4	-0.0018096436152031615
chr1:35927001-35928000	-4.4209257621440805E-4	0.014009167200319587
chr1:35929001-35930000	-1.5313477285196252E-4	0.008006929278079883
chr1:35930001-35931000	0.009237853919631552	0.017360184216539586
chr1:35931001-35932000	0.015474463130475916	0.04104350282412328
chr1:35932001-35933000	-0.004873191099536949	0.006933926866966116
chr1:35935001-35936000	-0.015089793108172874	0.0031836860610727777
chr1:35939001-35940000	-0.010178905883795154	6.33160039569537E-4
chr1:35942001-35943000	-0.012204445518537579	0.008643731467145581
chr1:35946001-35947000	-0.004897016198187955	-0.008890165611302453
chr1:36514001-36515000	0.014489594480344488	-0.004279191570362943
chr1:36515001-36516000	0.01452290399628846	-0.0038768277043980557
chr1:36516001-36517000	0.008732772057139895	0.00114285638596682
chr1:36523001-36524000	0.008290850481188345	-0.002325649145732427
chr1:36524001-36525000	0.013072493048961858	-0.018917280330263877
chr1:36528001-36529000	0.005969781014787091	-0.0038425909462769725
chr1:36529001-36530000	0.011666712092197483	0.0011166858015274421
chr1:36533001-36534000	0.0046101940340839455	-0.0052486297363722465
chr1:36534001-36535000	0.01272662477650146	-0.0075139442201459595
chr1:36542001-36543000	0.008335318213767429	0.006445380244147166
chr1:36552001-36553000	-0.0012671737803032616	0.0010512426663343765
chr1:36553001-36554000	0.00679111329126341	-0.007572954739267496
chr1:36554001-36555000	0.010409222544523606	5.719293302706504E-4
chr1:36555001-36556000	0.012491747823399344	-0.009175873150395723
chr1:36556001-36557000	0.006573636806169264	-0.003477727667378826
chr1:36636001-36637000	0.010017681599424682	0.003139760600918297
chr1:36638001-36639000	0.008265882417889477	-0.0017200987557633072
chr1:36639001-36640000	0.009810665017366157	-0.007556468200640465
chr1:36640001-36641000	0.007734915501400286	-0.007544092062444616
chr1:36643001-36644000	0.012767659102770331	-0.007613456798847342
chr1:36644001-36645000	0.008343825868972072	-3.2375432305935237E-4
chr1:36646001-36647000	0.011866205210003299	-0.011330641065022268
chr1:36647001-36648000	0.0077493610120486335	0.0035536817655979153
chr1:36651001-36652000	0.009545322243262433	-0.013818890976926736
chr1:36652001-36653000	0.005624418290137165	-0.010563499239804293
chr1:36654001-36655000	0.010456466263303975	-0.008520204102349396
chr1:36658001-36659000	0.00289120634723819	0.002894927901938701
chr1:36659001-36660000	0.008788301093432014	0.0016285287579379708
chr1:36850001-36851000	0.011926513003578946	-0.010207778917750997
chr1:36852001-36853000	0.010841071079411778	0.0029370077451723376
chr1:36853001-36854000	0.006444608094372818	-0.007838072989080161
chr1:36854001-36855000	0.007715655004211598	-0.0028737839927368836
chr1:36855001-36856000	0.010058650266299634	-0.002040260524784604
chr1:36856001-36857000	0.011547348634932264	-0.009389392001780692
chr1:36857001-36858000	0.01222880578968919	-0.007906389097096185
chr1:36858001-36859000	0.007717670529468702	-0.015653094571099774
chr1:36859001-36860000	0.011077375551244231	3.321495281645024E-4
chr1:36860001-36861000	0.01024836801554001	0.00254299851975818
chr1:36861001-36862000	0.009613905187222377	-0.0018438383779092976
chr1:36862001-36863000	0.004949664034339814	-9.46087949738752E-4
chr1:36863001-36864000	0.007739194080115296	-0.00828886296401814
chr1:36864001-36865000	0.006499548453830542	-1.7562994771136615E-4
chr1:36865001-36866000	0.005959542973480799	0.003711570438412129
chr1:36867001-36868000	0.011139851593289847	-0.0026115964818235345
chr1:36868001-36869000	0.01253851892356476	-0.006075159328212904
chr1:36869001-36870000	0.009402633704448111	-0.008886855927079503
chr1:36870001-36871000	0.005688774085134265	-4.338784182128758E-4
chr1:36871001-36872000	0.011294218887819963	-0.004191528875225272
chr1:36872001-36873000	0.015012565884267996	-0.00782113084045106
chr1:36873001-36874000	0.008822275906805288	-4.224941097462821E-4
chr1:36874001-36875000	0.005548939861016194	-0.01103348993600327
chr1:36875001-36876000	0.0075439702970427095	0.004681954915537617
chr1:36877001-36878000	0.006622947928850869	-0.011967108994257753
chr1:37272001-37273000	0.009944562542585028	0.0025708820170132337
chr1:37273001-37274000	0.008082556865435676	-0.0039004242898897645
chr1:37274001-37275000	0.008836888259063067	0.002033336586629165
chr1:37275001-37276000	0.005121463818851465	-0.005678360923909342
chr1:37276001-37277000	0.00105086321423566	-0.0017573863035072752
chr1:37279001-37280000	0.005198627620495734	0.007814201022472855
chr1:37280001-37281000	0.0013958503436575414	-0.00657769190069574
chr1:37447001-37448000	0.011435734530637112	0.0013723258976776546
chr1:37448001-37449000	0.009956430436841364	0.004055764755722918
chr1:37452001-37453000	0.008976888630030584	0.0028502382658561766
chr1:37467001-37468000	0.009173415423034471	0.0023429213785481715
chr1:37472001-37473000	0.008163265967831476	-0.007976292019187151
chr1:37473001-37474000	0.003966528684811365	-0.004387835259715713
chr1:37474001-37475000	0.020869632696995828	0.04338878501453413
chr1:37475001-37476000	0.014053652449842323	-0.0035936278823063003
chr1:37476001-37477000	0.01611902702258171	-0.009290849730357683
chr1:37477001-37478000	0.010713536180760276	0.007806017331682086
chr1:37478001-37479000	0.010636043432513507	-0.002567359202438402
chr1:37479001-37480000	0.012426404042777282	0.0011622416324651016
chr1:37480001-37481000	0.014877996297741032	-0.008615765206286562
chr1:37481001-37482000	0.013456324934808361	-0.007639306809904131
chr1:37482001-37483000	0.010179693107838079	-0.003148321431895669
chr1:37708001-37709000	0.007495035064541219	-0.011940563564746622
chr1:37718001-37719000	0.014033249914172298	-0.0017085563148722036
chr1:37719001-37720000	0.014922501454783896	-0.0035812996506544683
chr1:37720001-37721000	0.014923595506820422	0.0011150522005076336
chr1:37763001-37764000	0.007460885239475961	-7.70383996022667E-4
chr1:37764001-37765000	0.010607956106750444	0.015055526710839191
chr1:37766001-37767000	0.012498936149541704	-0.0030441807219948893
chr1:37767001-37768000	0.0016121432836444863	0.010716011382551944
chr1:37778001-37779000	0.007132423212338354	-0.002269681262066876
chr1:37795001-37796000	0.012133326449419089	0.005240812347699595
chr1:37796001-37797000	0.009523850961256674	-0.008399055204318218
chr1:37807001-37808000	0.010934402827765144	0.010821723364602055
chr1:37808001-37809000	0.01373512476293632	0.05693858394425315
chr1:37809001-37810000	0.003387252706813377	0.008121460775834062
chr1:37810001-37811000	9.800221276573878E-4	0.007100593765022723
chr1:37811001-37812000	9.43751187753663E-4	0.008875170657730365
chr1:37883001-37884000	0.005194181590131034	-0.0051052209985812825
chr1:37887001-37888000	0.0017351775629768163	0.004578701178479577
chr1:37888001-37889000	0.0029562117787642794	-0.006121655708802219
chr1:37915001-37916000	0.005142448877482364	0.0017830276815115225
chr1:37918001-37919000	0.008643458592090762	-0.004703802677061963
chr1:37930001-37931000	0.007847749258275858	-0.006541061777600903
chr1:37995001-37996000	0.009853185592616486	-0.0026069453671995696
chr1:37998001-37999000	0.013475924729931489	-0.0073263775869902925
chr1:37999001-38000000	0.01024784566248455	1.2285056840595683E-4
chr1:38000001-38001000	0.009423830865249448	0.005692332027679668
chr1:38001001-38002000	0.011603050176772626	-0.0012251654648729462
chr1:38017001-38018000	-4.56112398173301E-4	0.0027384654468764046
chr1:38025001-38026000	0.006589408429695497	-0.0035893283100463047
chr1:38064001-38065000	0.011543014166330528	-0.008861203298123713
chr1:38065001-38066000	0.006934840659564864	-0.007205329901298389
chr1:38076001-38077000	0.00763099046606367	0.004262195095586311
chr1:38077001-38078000	0.0015622283224464883	0.0038719770940380573
chr1:38083001-38084000	0.006939347424084017	0.003327790490067601
chr1:38087001-38088000	0.011887076448065814	-3.297966558821828E-4
chr1:38088001-38089000	0.014584474396918153	-0.002987080497064848
chr1:38090001-38091000	0.010879125494483477	-6.38841667262491E-4
chr1:38093001-38094000	0.0041146033527662195	-0.004624071812162771
chr1:38094001-38095000	0.0058817250018012865	0.003669165414704225
chr1:38095001-38096000	0.004458460269588231	0.007833372118636111
chr1:38097001-38098000	0.01495171303207305	0.0018850151177133795
chr1:38098001-38099000	0.009464238724547847	-0.006703379226715553
chr1:38101001-38102000	0.007151756499178101	9.91429595126973E-4
chr1:38102001-38103000	0.00572105115958355	-0.00557998854604212
chr1:38103001-38104000	0.007873228810643684	-0.006138703647170145
chr1:38107001-38108000	0.007613583257519658	0.0022559725430236505
chr1:38110001-38111000	-0.008149436109354292	0.0040625514439830025
chr1:38111001-38112000	0.006454668957626633	-0.0035519195452046216
chr1:38112001-38113000	0.006000902145281159	-0.003154498533525347
chr1:38113001-38114000	0.010134585412182909	-0.0012487847274696034
chr1:38114001-38115000	0.010974651056859323	0.00642450913506127
chr1:38115001-38116000	0.012052489835193244	-0.007364428159844494
chr1:38117001-38118000	0.013359336206782658	-0.004064632448982433
chr1:38121001-38122000	0.006954514117503041	-0.004691065968709981
chr1:38123001-38124000	0.010673663986903724	-1.1554810904816323E-4
chr1:38124001-38125000	0.009657688038733226	-0.007515445444482099
chr1:38127001-38128000	0.008208337131442226	4.893156382407946E-4
chr1:38129001-38130000	0.007508845649798509	0.003942147876952854
chr1:38140001-38141000	0.011620907836189376	-0.0035973502510982633
chr1:38143001-38144000	0.006773397174818099	-0.00885690138096047
chr1:38151001-38152000	0.007156681283376274	-1.2606404627643804E-5
chr1:38152001-38153000	0.006077910014723567	-0.0089144621304278
chr1:38153001-38154000	0.005386606273586967	0.003302045399397803
chr1:38154001-38155000	0.005666012160283465	-0.002652611124937825
chr1:38155001-38156000	5.051516866445772E-5	0.0021943048953618066
chr1:38156001-38157000	0.0030889290622903775	0.0017694875744579772
chr1:38157001-38158000	0.001868223875892633	-0.008310183519062984
chr1:38158001-38159000	0.0051908800144934535	-0.013543747572840253
chr1:38159001-38160000	0.0034574645865089416	0.006714590745452941
chr1:38160001-38161000	0.003721603385250558	0.004440547503630457
chr1:38161001-38162000	-0.002969038302698822	-0.007825280933797878
chr1:38162001-38163000	-0.0013947267485369108	0.005137809682806373
chr1:38164001-38165000	0.007332673967219023	-0.008049525417530562
chr1:38171001-38172000	0.0025437058527612998	-0.002968778222259738
chr1:38174001-38175000	0.005086781607586911	0.0025356821895687436
chr1:38175001-38176000	0.010345795659316051	0.00646027986014374
chr1:38184001-38185000	0.003025773184795304	-0.001689662015250296
chr1:38188001-38189000	0.005436445999712353	-0.004643041120503073
chr1:38191001-38192000	0.00515179565568812	0.0034785530736702436
chr1:38193001-38194000	0.007907826850116014	4.4820234989183835E-4
chr1:38194001-38195000	0.00718421310241299	-0.007652281248225941
chr1:38195001-38196000	0.00492679172056216	0.003661657816092281
chr1:38198001-38199000	0.004857006202886971	-0.0010747448285223266
chr1:38202001-38203000	0.006037053777338455	-0.009266371488489975
chr1:38204001-38205000	0.005847971903834446	-0.003035829438327697
chr1:38209001-38210000	0.007096689136289033	-0.010005452930356375
chr1:38488001-38489000	0.007256820953013539	-6.627172022759184E-4
chr1:38489001-38490000	0.006810719536622132	-0.001803143906448081
chr1:38490001-38491000	0.001415913746607588	0.007639168627810677
chr1:38492001-38493000	0.004951810920189473	-4.8248562962540845E-4
chr1:38494001-38495000	0.0074468496630503795	-0.007537847811479058
chr1:38496001-38497000	-5.125151254141211E-4	0.005947732701054702
chr1:38497001-38498000	2.1118021533564663E-4	0.003392813812823782
chr1:38500001-38501000	0.0017148580842400948	0.007117556850200503
chr1:38502001-38503000	0.006085843089199207	-0.009273747068870847
chr1:38503001-38504000	0.010135660374603688	-0.008250432197180897
chr1:38505001-38506000	0.0021321054624419532	-0.004589840773723727
chr1:38506001-38507000	0.0014172161002120886	0.0031734166270763766
chr1:38508001-38509000	0.0038191631125075666	0.002626825545268575
chr1:38510001-38511000	0.0013137731078578787	-0.0034463081187312626
chr1:38511001-38512000	0.0029370351714248623	0.0025714296438915088
chr1:38512001-38513000	1.2048081695048191E-4	0.013325310076598956
